"","brsupport","clock","stemmy","Ntips"
"train_872_-1.fa",66.5476190476191,0.103359605348645,0.487378399841025,45
"test_1828_-1.fa",50.2,0.122028539979963,0.59326405922319,43
"train_170_-1.fa",72.1521739130435,0.122433300226829,0.278453562243632,49
"train_1023_-1.fa",52.9767441860465,0.127292982289287,0.520682542282456,46
"test_1923_-1.fa",77.225,0.15587561533932,0.551373332374136,43
"train_1290_-1.fa",73.5121951219512,0.188075239029416,0.279702482026552,44
"test_1785_-1.fa",79.0238095238095,0.190029272282059,0.561073948529147,45
"train_27_-1.fa",65,0.190095513534777,0.510573219127874,46
"train_475_-1.fa",57.9761904761905,0.19011233913057,0.276175925110034,45
"train_1096_-1.fa",74.0652173913043,0.19114836923676,0.275808810687931,49
"train_1455_-1.fa",61.85,0.204059273060004,0.5585976795174,43
"train_1317_-1.fa",72.6666666666667,0.207959540213941,0.553436242715526,39
"train_330_-1.fa",71.7727272727273,0.218633630614954,0.547803489028428,47
"train_1326_-1.fa",61.9523809523809,0.22438087666189,0.274304352832781,45
"dev_1524_-1.fa",77.6428571428571,0.23981469095461,0.292739349049671,45
"train_1021_-1.fa",80.8108108108108,0.243328794623947,0.308073726168435,40
"train_134_-1.fa",74.7441860465116,0.264246284111453,0.351339909588532,46
"train_210_-1.fa",74.8913043478261,0.266189222175197,0.397128393959634,49
"train_1362_-1.fa",66.8461538461538,0.267234453317934,0.321792176783924,42
"train_1056_-1.fa",61.2444444444444,0.268123772048279,0.243270840997537,48
"train_23_-1.fa",68.1555555555556,0.271223350702311,0.345275548592562,48
"train_442_-1.fa",78.2888888888889,0.271511678626139,0.393563542787654,48
"train_346_-1.fa",73.1489361702128,0.271708048729728,0.360855048607477,50
"train_1363_-1.fa",82.95,0.278645992879838,0.36771791973028,43
"train_1218_-1.fa",67.2926829268293,0.278901767202064,0.257119336743043,44
"train_509_-1.fa",73,0.279105528091001,0.421095496548744,45
"train_184_-1.fa",65.9,0.279219097348284,0.358863975880835,43
"train_468_-1.fa",78.8444444444444,0.280518877151943,0.352098806922955,48
"train_1497_-1.fa",65.8409090909091,0.281102977441234,0.388722732827004,47
"train_565_-1.fa",70.05,0.282176923328867,0.342999659893528,43
"train_1059_-1.fa",72.175,0.282434728227223,0.403093237111678,43
"train_919_-1.fa",66,0.283211817942518,0.362965344461875,46
"train_269_-1.fa",52.6511627906977,0.283645542489374,0.39103138165756,46
"train_312_-1.fa",74.1590909090909,0.284606243706096,0.343740977155239,47
"train_64_-1.fa",75.7555555555556,0.285155347149927,0.404368182539744,48
"train_1381_-1.fa",69.0243902439024,0.285503950698833,0.288294663129184,44
"train_650_-1.fa",81.1666666666667,0.285671109984591,0.333666380957511,39
"train_347_-1.fa",70.0888888888889,0.28631740747729,0.363613965991904,48
"train_1009_-1.fa",67.1025641025641,0.286673389251844,0.346632785179297,42
"test_1691_-1.fa",58.6136363636364,0.287412187216627,0.374986157908785,47
"train_93_-1.fa",69.9565217391304,0.288094677018574,0.333275486512137,49
"train_1157_-1.fa",65.85,0.288130210162818,0.358107126042113,43
"train_294_-1.fa",72.1555555555556,0.288530521932158,0.39631322903305,48
"train_1187_-1.fa",69.3170731707317,0.288680076353929,0.353257307508384,44
"train_182_-1.fa",72.3023255813954,0.289322192743187,0.372587148451278,46
"train_1123_-1.fa",73.7954545454545,0.289732709565782,0.433167847024348,47
"train_344_-1.fa",65.9782608695652,0.289756080775039,0.347001422436911,49
"train_668_-1.fa",65.7073170731707,0.28985429479818,0.414378522630113,44
"train_1229_-1.fa",76.1794871794872,0.289943493125765,0.335101031289522,42
"train_1159_-1.fa",74.219512195122,0.291186362976058,0.365718856237062,44
"train_161_-1.fa",77.3260869565217,0.293355181860115,0.349269406089555,49
"train_540_-1.fa",68.3953488372093,0.293921458541893,0.348533720571512,46
"train_1088_-1.fa",75.2619047619048,0.293971121560003,0.365895174709299,45
"dev_1606_-1.fa",78.4318181818182,0.293985928203445,0.393766018859079,47
"train_407_-1.fa",69.1739130434783,0.294472853434542,0.340242776410525,49
"train_573_-1.fa",65.1162790697674,0.294742558766093,0.389361460479415,46
"train_178_-1.fa",62.1304347826087,0.29490162965427,0.369827034998061,49
"train_800_-1.fa",66.695652173913,0.295002514392399,0.388280028651098,49
"train_1113_-1.fa",79.275,0.295536189843091,0.347124594173808,43
"train_36_-1.fa",72.7021276595745,0.295805912899269,0.370659676650529,50
"train_722_-1.fa",54.6052631578947,0.295842385566091,0.355971675305397,41
"train_1502_-1.fa",49.9722222222222,0.29610231697829,0.56015585254164,39
"test_1965_-1.fa",68.4772727272727,0.296350681122225,0.412072320848235,47
"train_44_-1.fa",73.8181818181818,0.297056136131962,0.367623497168056,47
"train_235_-1.fa",68.2222222222222,0.297616458107116,0.317383652315756,48
"train_119_-1.fa",76.1521739130435,0.298311823809658,0.331927928670068,49
"train_375_-1.fa",67.3333333333333,0.298896625321656,0.319813045801258,51
"train_458_-1.fa",71.9555555555555,0.299127326832057,0.371676696700872,48
"train_878_-1.fa",76.9090909090909,0.299752263143523,0.352156517508657,47
"train_1040_-1.fa",74.8809523809524,0.299819415909272,0.348136574317066,45
"train_56_-1.fa",63.875,0.299858028084001,0.523697420323043,51
"train_764_-1.fa",67.9189189189189,0.30079627553603,0.348376414363357,40
"train_567_-1.fa",71.05,0.301080475596456,0.37107644485512,43
"test_1740_-1.fa",74.7111111111111,0.301131137702319,0.356684812499306,48
"train_926_-1.fa",80.5,0.301218286190933,0.389903114295381,47
"train_395_-1.fa",66.2222222222222,0.301547047893351,0.36472734318263,48
"train_447_-1.fa",65.2727272727273,0.301572124998507,0.385606207659201,47
"train_16_-1.fa",56.6578947368421,0.301919995163929,0.362376562531885,41
"train_148_-1.fa",77.8,0.303169028051993,0.397230263336598,48
"train_282_-1.fa",68.7826086956522,0.303175011168834,0.360160365607027,49
"train_1248_-1.fa",68.5952380952381,0.303415701055197,0.348379182277175,45
"train_238_-1.fa",77.7674418604651,0.3034670788088,0.351392341805274,46
"test_1982_-1.fa",69.9090909090909,0.303668628588914,0.365949070360607,47
"train_999_-1.fa",74.9230769230769,0.303810357525792,0.325898261755856,42
"train_771_-1.fa",67.0697674418605,0.30395544808052,0.340394153967249,46
"train_448_-1.fa",78.3863636363636,0.30512554773326,0.401866265460367,47
"train_1033_-1.fa",77.2978723404255,0.305285772900694,0.354697165218451,50
"train_743_-1.fa",74.325,0.305435719675739,0.381888257185567,43
"train_30_-1.fa",68.0888888888889,0.305527738118108,0.390302956460036,48
"train_187_-1.fa",75.1333333333333,0.305942591910101,0.365260798803171,48
"train_446_-1.fa",77.1136363636364,0.306280913948311,0.357786670374455,47
"train_206_-1.fa",73.1086956521739,0.306326367209607,0.365897115245684,49
"train_1509_-1.fa",73.2222222222222,0.306462404202381,0.405639562909159,48
"test_1952_-1.fa",75.6666666666667,0.306852340503281,0.412640372687898,48
"train_39_-1.fa",78.2,0.306872845062827,0.373406108088705,48
"test_1697_-1.fa",76.3255813953488,0.307092567672354,0.372937866403815,46
"train_1460_-1.fa",75.4390243902439,0.307309425887916,0.39318204262229,44
"train_741_-1.fa",74.5348837209302,0.307452398078869,0.379238358086807,46
"train_835_-1.fa",74.7333333333333,0.307881525710882,0.418470644338866,48
"test_1810_-1.fa",64.5365853658537,0.307939778698918,0.388419654823179,44
"train_1422_-1.fa",55.7209302325581,0.307980769021721,0.395570605912505,46
"train_497_-1.fa",79.7073170731707,0.308345659346874,0.418593049493858,44
"train_1124_-1.fa",82.95,0.308837779388739,0.361237794603801,43
"test_1784_-1.fa",75.3488372093023,0.309090212926279,0.387979466616371,46
"train_1354_-1.fa",66.0731707317073,0.309130836930384,0.382363928498143,44
"train_439_-1.fa",76.8205128205128,0.309280043339562,0.409269625659167,42
"train_552_-1.fa",40.8888888888889,0.309576310159893,0.390417956191136,42
"train_491_-1.fa",63.8809523809524,0.310544349930078,0.38377102741778,45
"train_50_-1.fa",73.6829268292683,0.310583746166202,0.386199103839161,44
"train_539_-1.fa",74.1304347826087,0.31072503711056,0.40598990641892,49
"train_408_-1.fa",70.9772727272727,0.31093040587948,0.364340171441244,47
"train_54_-1.fa",78.4666666666667,0.311227423724095,0.355270102896792,48
"train_1410_-1.fa",71.5555555555556,0.311236416072738,0.377520996400561,48
"train_620_-1.fa",80.8837209302326,0.311266103097669,0.408826392544965,46
"train_1240_-1.fa",79.1111111111111,0.311351157135345,0.376183986750085,39
"train_1050_-1.fa",65.3414634146341,0.31149174251477,0.397970193801479,44
"train_1105_-1.fa",73.0731707317073,0.311875927739349,0.350590780104259,44
"train_1101_-1.fa",68.8292682926829,0.312436765711726,0.348556395758855,44
"train_1493_-1.fa",80.4651162790698,0.31245365516172,0.43828529899487,46
"test_1741_-1.fa",69.4634146341463,0.312547726637492,0.378984862963982,44
"train_626_-1.fa",70.390243902439,0.312600553506184,0.383736767111175,44
"test_1682_-1.fa",55.5116279069767,0.312610115506905,0.348183684038156,46
"train_262_-1.fa",60.9268292682927,0.31262394921356,0.391321924664598,44
"test_1711_-1.fa",79.8048780487805,0.313460533187217,0.410596910363082,44
"train_1365_-1.fa",67.4545454545455,0.313575976486086,0.387235858661375,47
"train_530_-1.fa",72.2682926829268,0.314098882208194,0.364271019735886,44
"train_432_-1.fa",64.9512195121951,0.314134277539923,0.329398715215505,44
"train_1131_-1.fa",66.1666666666667,0.314476445103058,0.347194444168384,39
"train_415_-1.fa",72.4565217391304,0.314693494099157,0.369814256410764,49
"test_1704_-1.fa",66.2142857142857,0.314732551450249,0.410095550050723,45
"train_234_-1.fa",68.046511627907,0.314792776711592,0.356426989986756,46
"dev_1646_-1.fa",74.9777777777778,0.314823934060765,0.402002829100285,48
"test_1809_-1.fa",73.725,0.314857556247706,0.394870264448255,43
"train_1025_-1.fa",68.3846153846154,0.314871260499754,0.393829960173441,42
"train_12_-1.fa",77.046511627907,0.314872618075091,0.396604552663529,46
"test_1743_-1.fa",74.075,0.315103347318916,0.429193390295146,43
"train_903_-1.fa",61.4651162790698,0.315683404255415,0.349339356531308,46
"train_667_-1.fa",83.390243902439,0.315833967082048,0.355036802007347,44
"train_1184_-1.fa",85.1951219512195,0.315877889729331,0.37240999073171,44
"train_1407_-1.fa",59.093023255814,0.315941662783296,0.323181331775385,46
"train_875_-1.fa",70.6,0.315994502647349,0.397581927968651,48
"train_1417_-1.fa",75.7272727272727,0.31631047460721,0.354300566254916,47
"train_985_-1.fa",72.2727272727273,0.316461906299618,0.345782400568587,47
"train_909_-1.fa",72.9268292682927,0.316702550689987,0.350314329630268,44
"test_1684_-1.fa",67.8409090909091,0.316716535579356,0.391176651497243,47
"train_43_-1.fa",63.8139534883721,0.316847315963759,0.355947765186384,46
"train_88_-1.fa",65.8863636363636,0.316891681020618,0.401775773411897,47
"train_406_-1.fa",69.7173913043478,0.316988378413605,0.365373756164813,49
"train_456_-1.fa",74.2708333333333,0.317124732773294,0.376208523950773,51
"train_826_-1.fa",74.7209302325581,0.317186009642739,0.377090101215002,46
"train_1488_-1.fa",71.575,0.317395228245193,0.39710813108166,43
"train_1030_-1.fa",72.2093023255814,0.317617373297937,0.31225770632091,46
"train_652_-1.fa",71.2619047619048,0.31801329515651,0.401013994610596,45
"test_1766_-1.fa",68.1627906976744,0.318059977608829,0.384371269451531,46
"train_1429_-1.fa",73.6428571428571,0.318255193424698,0.341795072369084,45
"train_91_-1.fa",74.9782608695652,0.318426981271416,0.379995072029228,49
