"","brsupport","clock","stemmy","Ntips"
"train_568_-1.fa",48.3409090909091,0.296381924398926,0.270966704896349,47
"test_1854_-1.fa",46.5238095238095,0.296440479374833,0.242535872451292,45
"train_1272_-1.fa",46.6666666666667,0.296808831946807,0.236420144799128,42
"train_1322_-1.fa",44.5,0.297018918034957,0.240535581202944,45
"train_672_-1.fa",41.6829268292683,0.297072174501433,0.206101507713926,44
"train_553_-1.fa",49.6904761904762,0.297466469958619,0.267120836916346,45
"train_552_-1.fa",48.9230769230769,0.29782725948653,0.253932912425266,42
"train_887_-1.fa",47.3720930232558,0.297831638062755,0.20284186674369,46
"train_1508_-1.fa",47.6666666666667,0.298045918129556,0.18667252419524,42
"test_1742_-1.fa",43.5853658536585,0.298321736949773,0.234014588028581,44
"train_851_-1.fa",53.9512195121951,0.298510399414091,0.232098799441344,44
"train_1040_-1.fa",50.4285714285714,0.2985821679439,0.28215639462287,45
"train_355_-1.fa",40.6136363636364,0.298621096419338,0.236841297593596,47
"train_282_-1.fa",47.304347826087,0.298782571830439,0.209479837551683,49
"train_551_-1.fa",51.4878048780488,0.299047611623671,0.222535519691039,44
"test_1821_-1.fa",48.0909090909091,0.299184644529895,0.222806421422543,47
"train_1336_-1.fa",46.175,0.299250190590378,0.232167889472821,43
"test_1968_-1.fa",46.9512195121951,0.299423012832139,0.230550291200678,44
"train_806_-1.fa",41.8409090909091,0.299597069642809,0.240504676084807,47
"train_245_-1.fa",44,0.299665567765471,0.21567495938531,45
"train_179_-1.fa",45.5,0.299751905638691,0.205466902794614,47
"train_603_-1.fa",49.4,0.299827911368841,0.250911439450305,43
"train_604_-1.fa",41.8372093023256,0.299934553392245,0.208419924688435,46
"train_1072_-1.fa",33.0476190476191,0.300060121551901,0.167354765003223,45
"train_523_-1.fa",46.3863636363636,0.300202041081733,0.218194133257417,47
"train_975_-1.fa",44.9761904761905,0.300435820428495,0.280453019014317,45
"train_82_-1.fa",47.3076923076923,0.3004645084313,0.214687214592852,42
"train_601_-1.fa",47.2954545454545,0.300552336810032,0.236316716220698,47
"train_1416_-1.fa",53.6744186046512,0.300812038384862,0.251602076562768,46
"train_819_-1.fa",38.9,0.301103690698937,0.165666897143513,43
"train_336_-1.fa",48.3111111111111,0.301291991320931,0.196959269957439,48
"train_294_-1.fa",52.5111111111111,0.302039489610502,0.216004667625008,48
"dev_1648_-1.fa",47.7209302325581,0.302281527017481,0.217825966974815,46
"train_848_-1.fa",42.6904761904762,0.302679254669462,0.253787830671927,45
"train_719_-1.fa",55.6578947368421,0.302848311685556,0.254459265848331,41
"train_1308_-1.fa",48.3409090909091,0.302872126121987,0.238691781996195,47
"train_767_-1.fa",48.7727272727273,0.303044539564988,0.255539886890845,47
"train_1262_-1.fa",47.7619047619048,0.303462796021595,0.238272861587295,45
"train_607_-1.fa",43.3809523809524,0.303518454164411,0.181871336314318,45
"train_537_-1.fa",48.2564102564103,0.303524672708255,0.22618260574045,42
"test_1916_-1.fa",38.8139534883721,0.30366286295204,0.258392548268314,46
"train_962_-1.fa",46.5714285714286,0.30381927712279,0.223586185482475,45
"train_99_-1.fa",46.6190476190476,0.304382907330411,0.220520686277894,45
"train_1444_-1.fa",44.1842105263158,0.304457584545329,0.206450942899847,41
"test_1694_-1.fa",45.2093023255814,0.304500326378867,0.263309312392867,46
"train_398_-1.fa",48.3555555555556,0.30459679826193,0.245138377203953,48
"train_1210_-1.fa",55.6666666666667,0.304775168143197,0.274438127623632,45
"train_1255_-1.fa",50.575,0.304784879261318,0.215362053597688,43
"test_1866_-1.fa",52.4390243902439,0.304812640854086,0.235255726706308,44
"test_1974_-1.fa",46.8444444444444,0.305281496572248,0.196776401347981,48
"train_976_-1.fa",41.5405405405405,0.305329806832476,0.207156556668929,40
"dev_1654_-1.fa",50.5813953488372,0.305330070311191,0.2626658071537,46
"train_390_-1.fa",45,0.305542732427163,0.195499797491618,48
"train_657_-1.fa",46.5,0.30567749903649,0.223775738949736,45
"train_1123_-1.fa",39.7727272727273,0.306215190093759,0.180761872752875,47
"train_1320_-1.fa",49.8048780487805,0.306342093030144,0.233371052431324,44
"train_344_-1.fa",40.804347826087,0.306353968944129,0.194034481990262,49
"train_633_-1.fa",49.6585365853659,0.306750632785432,0.236267972798533,44
"train_1080_-1.fa",48.6190476190476,0.307037896340291,0.20762249533525,45
"test_1937_-1.fa",57.7931034482759,0.307059890917387,0.26030050438458,32
"train_1420_-1.fa",53.6410256410256,0.307581199990388,0.230460957380968,42
"train_726_-1.fa",37.4318181818182,0.307772120805878,0.206170615761116,47
"train_1229_-1.fa",46.8974358974359,0.307787899186053,0.23064122708183,42
"train_1462_-1.fa",46.4146341463415,0.308291193619286,0.182615874757649,44
"train_1086_-1.fa",52.6363636363636,0.308293675991436,0.220631873850776,47
"dev_1653_-1.fa",52.4390243902439,0.308307415124958,0.238679597528312,44
"train_1213_-1.fa",48.8974358974359,0.308382584115871,0.199436064488701,42
"train_791_-1.fa",51.9111111111111,0.308596057030518,0.21319326033539,48
"train_156_-1.fa",50.7826086956522,0.308656136060396,0.224369549733246,49
