"","brsupport","clock","stemmy","Ntips"
"train_1430_-1.fa",34.4523809523809,0.321522795230231,0.257099006193506,45
"test_1845_-1.fa",53.6511627906977,0.321871303535966,0.328015825122084,46
"train_168_-1.fa",41.0222222222222,0.322042899630347,0.284285241444414,48
"train_694_-1.fa",43.780487804878,0.322115176313471,0.276075079032021,44
"train_952_-1.fa",47.7272727272727,0.322166448507372,0.303529913215953,47
"train_799_-1.fa",42.4772727272727,0.322206535807675,0.270862349317353,47
"dev_1545_-1.fa",52.6136363636364,0.322225100099715,0.296631921437932,47
"train_1111_-1.fa",37.7441860465116,0.322239045055481,0.262699409165738,46
"train_1421_-1.fa",53.1142857142857,0.322286654207645,0.348643222828977,38
"train_626_-1.fa",29.2926829268293,0.32244749895674,0.272202688860847,44
"train_244_-1.fa",50.3404255319149,0.322480457961019,0.305722831573946,50
"train_1409_-1.fa",47.075,0.32255614302286,0.314695522797067,43
"test_1844_-1.fa",52.75,0.322646652259488,0.344035588042899,47
"test_1831_-1.fa",45.6829268292683,0.322832881575755,0.290095012312126,44
"test_1926_-1.fa",50.75,0.322839739912193,0.315513425674613,47
"dev_1642_-1.fa",45.2222222222222,0.32326580292388,0.280845306362572,48
"dev_1659_-1.fa",36.7391304347826,0.323283079834789,0.27240687274587,49
"test_1984_-1.fa",45.7674418604651,0.323361098653499,0.30300461145189,46
"train_1365_-1.fa",48.1590909090909,0.323464145090964,0.320411945725953,47
"dev_1521_-1.fa",46.9777777777778,0.323501495128352,0.305004400730918,48
"dev_1622_-1.fa",42.9024390243902,0.323518861024,0.241942803667475,44
"dev_1587_-1.fa",48.8888888888889,0.32352660291955,0.26114494155107,48
"dev_1556_-1.fa",41.3157894736842,0.323715297722988,0.307016766456581,41
"test_1783_-1.fa",38.9090909090909,0.323725397275173,0.291658563222425,47
"dev_1555_-1.fa",48.1395348837209,0.323858798977086,0.309961174944368,46
"dev_1554_-1.fa",47.2444444444444,0.323932324260344,0.303676992058781,48
"train_1284_-1.fa",43.6046511627907,0.323991952020631,0.289303382772356,46
"train_12_-1.fa",41.6279069767442,0.324126403566715,0.263441274445001,46
"test_1708_-1.fa",46.390243902439,0.324319000939505,0.321633793107744,44
"train_1428_-1.fa",43.8571428571429,0.32439019646923,0.284123151886991,45
"train_897_-1.fa",47.0476190476191,0.324593655458872,0.31092979970326,45
"train_449_-1.fa",45.8510638297872,0.324694511835093,0.275601718821698,50
"train_629_-1.fa",44.5454545454545,0.324718813630861,0.264657886573692,47
"test_1976_-1.fa",46.8048780487805,0.324905296571729,0.29481502702431,44
"train_1353_-1.fa",50.35,0.325030687454175,0.295879468667326,43
"train_511_-1.fa",38.4523809523809,0.325086125851097,0.273641902094992,45
"train_1412_-1.fa",50.1666666666667,0.325128962656619,0.339657128492457,45
"train_372_-1.fa",47.4468085106383,0.325254317454513,0.259750366798215,50
"train_590_-1.fa",43.3513513513514,0.325326405472923,0.328275637682363,40
"train_1415_-1.fa",52.0487804878049,0.325434667008385,0.327691523631194,44
"train_1087_-1.fa",45.6521739130435,0.325436560414978,0.25648294974347,49
"dev_1637_-1.fa",44,0.325454226145795,0.28632204138503,37
"test_1830_-1.fa",45.1428571428571,0.325972093122231,0.335325614251024,45
"test_1881_-1.fa",47,0.326086279414611,0.33316446496313,46
"test_1705_-1.fa",44.093023255814,0.326149497800408,0.337205724508628,46
"train_227_-1.fa",52.3617021276596,0.326413473192767,0.273470644985007,50
"test_1818_-1.fa",48.0222222222222,0.326641732442287,0.273534682128514,48
"train_906_-1.fa",39.2,0.326806059848222,0.267330690170258,43
"train_750_-1.fa",50.2727272727273,0.326878717344976,0.262265952770833,47
"train_793_-1.fa",43.7209302325581,0.326933074558062,0.274331584150637,46
"train_215_-1.fa",46.1555555555556,0.326935156001977,0.244983204907376,48
"train_1362_-1.fa",48.6666666666667,0.326948984506611,0.345541113350548,42
"train_1254_-1.fa",52.6190476190476,0.32746435081305,0.305548868260783,45
"test_1963_-1.fa",45.575,0.327503318971044,0.339426827244397,43
"train_1205_-1.fa",46.1538461538462,0.327584589564015,0.249308130853529,42
"test_1731_-1.fa",43.3571428571429,0.327666593336157,0.29340479484098,45
"train_441_-1.fa",42.0212765957447,0.327671072046565,0.259178912973881,50
"train_1305_-1.fa",50.6666666666667,0.32775364877061,0.296099425364316,45
"train_544_-1.fa",50.1794871794872,0.327839923763975,0.252955901795383,42
"train_620_-1.fa",46.0232558139535,0.327885845540494,0.325715901250101,46
"train_1465_-1.fa",41.4772727272727,0.328062582382695,0.294112452621744,47
"train_1022_-1.fa",31.2727272727273,0.328105123508585,0.325404269867827,47
"train_313_-1.fa",45.5909090909091,0.328105223943092,0.300216045000876,47
"train_262_-1.fa",41.9268292682927,0.328300181577841,0.326826770263925,44
"test_1839_-1.fa",44.4565217391304,0.328362761831413,0.335446253205029,49
"train_956_-1.fa",43.1,0.328363963382214,0.33481002731151,43
"train_290_-1.fa",35.3863636363636,0.328367447062763,0.266595023086069,47
"train_795_-1.fa",47.780487804878,0.328406924831315,0.29397989635581,44
"train_203_-1.fa",46.2666666666667,0.328450789533987,0.28715963106281,48
"train_709_-1.fa",43.4523809523809,0.328572692537608,0.320102115628378,45
"train_892_-1.fa",39.8444444444444,0.328607752464045,0.288151613286587,48
"train_908_-1.fa",47.219512195122,0.328722680228491,0.268948767033467,44
"train_775_-1.fa",40.3720930232558,0.328751782736735,0.245336079231351,46
"train_1467_-1.fa",51.9047619047619,0.32896262335676,0.284511437136308,45
"train_503_-1.fa",36.2564102564103,0.329125932489257,0.282912259011968,42
"train_207_-1.fa",47.7234042553191,0.32922086176866,0.303582463366528,50
"dev_1510_-1.fa",33.9318181818182,0.329399049712405,0.280355521914403,47
"train_539_-1.fa",41.0434782608696,0.329517065997998,0.264586058682013,49
"test_2005_-1.fa",43.0222222222222,0.329950442377953,0.298275056042839,48
